gare,agence,numTrain,Date Heure du train,typeTrain,dateHeure1erAffichageVoie,delaiAffichageVoieHorsRetard,delaiAffichageVoieRetardCompris,instantAffichageHorsRetard,instantAffichageRetardCompris,dernierRetardAffiche,nbrRetardsConfirmes,nbDevoiementsTotal,nbDevoiementsAffiches,nbDevoiementsNonAffiches
Poitiers,AG Sud-Ouest,863268,05/05/2017 18:48:00,TER,05/05/2017 18:28:04,20,20,H-20.0,H-20,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,865135,05/05/2017 18:48:00,TER,05/05/2017 18:28:05,20,20,H-20.0,H-20,,0,,,
Marseille Saint-Charles,AG Méditerranée,876507,05/05/2017 18:30:00,TER,05/05/2017 18:28:05,2,2,H-2.0,H-2,,0,,,
Dijon,AG Centre Est Rhône Alpin,894274,05/05/2017 18:47:00,TER,05/05/2017 18:28:07,19,19,H-19.0,H-19,,0,,,
Paris Montparnasse,AG Ile-de-France,17056,05/05/2017 18:38:00,TGV,05/05/2017 18:28:07,10,10,H-10.0,H-10,,0,,,
Dijon,AG Centre Est Rhône Alpin,6759,05/05/2017 18:34:00,TGV,05/05/2017 18:28:07,6,6,H-6.0,H-6,,0,,,
Nîmes,AG Méditerranée,4662,05/05/2017 18:30:00,INTERCITES,05/05/2017 18:28:11,2,17,H-2.0,H-17,00:15:00,1,,,
Bordeaux Saint-Jean,AG Sud-Ouest,866132,05/05/2017 18:49:00,TER,05/05/2017 18:29:05,20,20,H-20.0,H-20,,0,,,
Le Mans,AG Centre-Ouest,857626,05/05/2017 18:47:00,TER,05/05/2017 18:29:05,18,18,H-18.0,H-18,,0,,,
Rennes,AG Centre-Ouest,854368,05/05/2017 18:49:00,TER,05/05/2017 18:29:08,20,20,H-20.0,H-20,,0,,,
Saint-Étienne Châteaucreux,AG Centre Est Rhône Alpin,886289,05/05/2017 18:59:00,TER,05/05/2017 18:29:10,30,30,H-30.0,H-30,,0,,,
Amiens,AG Manche-Nord,12027,05/05/2017 18:39:00,INTERCITES,05/05/2017 18:29:15,10,20,H-10.0,H-20,10:00:00,1,,,
Nîmes,AG Méditerranée,876313,05/05/2017 18:44:00,TER,05/05/2017 18:29:22,15,15,H-15.0,H-15,,0,,,
Lille Flandres,AG Manche-Nord,844942,05/05/2017 19:14:00,TER,05/05/2017 18:29:24,45,45,H-45.0,H-45,,0,,,
Lille Flandres,AG Manche-Nord,19962,05/05/2017 18:51:00,TER,05/05/2017 18:29:24,22,22,H-22.0,H-22,,0,,,
Lille Flandres,AG Manche-Nord,841914,05/05/2017 19:25:00,TER,05/05/2017 18:29:34,55,55,H-55.0,H-55,,0,,,
Nancy,AG Est-Européen,837566,05/05/2017 18:32:00,TER,05/05/2017 18:29:36,2,2,H-2.0,H-2,,0,,,
Nantes,AG Centre-Ouest,858612,05/05/2017 18:45:00,TER,05/05/2017 18:30:05,15,15,H-15.0,H-15,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,886147,05/05/2017 19:35:00,TER,05/05/2017 18:31:04,64,64,H-64.0,H-64,,0,,,
Toulouse Matabiau,AG Sud-Ouest,870013,05/05/2017 18:50:00,TER,05/05/2017 18:31:04,19,19,H-19.0,H-19,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,16827,05/05/2017 18:51:00,TER,05/05/2017 18:31:05,20,20,H-20.0,H-20,,0,,,
Paris Saint-Lazare,AG Ile-de-France,13124,05/05/2017 18:40:00,INTERCITES,05/05/2017 18:31:05,9,9,H-9.0,H-9,,0,,,
Nîmes,AG Méditerranée,6220,05/05/2017 18:52:00,TGV,05/05/2017 18:31:54,20,25,H-20.0,H-25,00:05:00,1,,,
Nîmes,AG Méditerranée,2928,05/05/2017 18:52:00,IDTGV,05/05/2017 18:31:54,20,25,H-20.0,H-25,00:05:00,1,,,
Dijon,AG Centre Est Rhône Alpin,894276,05/05/2017 18:51:00,TER,05/05/2017 18:32:00,19,19,H-19.0,H-19,,0,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,873766,05/05/2017 18:52:00,TER,05/05/2017 18:32:08,20,20,H-20.0,H-20,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,17761,05/05/2017 18:44:00,TER,05/05/2017 18:32:08,12,12,H-12.0,H-12,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,886848,05/05/2017 18:36:00,TER,05/05/2017 18:32:08,4,4,H-4.0,H-4,,0,,,
Limoges Bénédictins,AG Sud-Ouest,868324,05/05/2017 18:49:00,TER,05/05/2017 18:32:10,17,17,H-17.0,H-17,,0,,,
Lens,AG Manche-Nord,843231,05/05/2017 18:49:00,TER,05/05/2017 18:32:10,17,17,H-17.0,H-17,,0,,,
Tours,AG Centre-Ouest,860857,05/05/2017 19:04:00,TER,05/05/2017 18:32:11,32,32,H-32.0,H-32,,0,,,
Tours,AG Centre-Ouest,52852,05/05/2017 19:01:00,BUS,05/05/2017 18:32:11,29,29,H-29.0,H-29,,0,,,
Tours,AG Centre-Ouest,16827,05/05/2017 19:00:00,TER,05/05/2017 18:32:11,28,28,H-28.0,H-28,,0,,,
Tours,AG Centre-Ouest,8325,05/05/2017 18:57:00,TGV,05/05/2017 18:32:11,25,25,H-25.0,H-25,,0,,,
Tours,AG Centre-Ouest,860114,05/05/2017 18:54:00,TER,05/05/2017 18:32:11,22,22,H-22.0,H-22,,0,,,
Grenoble,AG Centre Est Rhône Alpin,885137,05/05/2017 18:48:00,TER,05/05/2017 18:32:16,16,16,H-16.0,H-16,,0,,,
Tours,AG Centre-Ouest,52854,05/05/2017 19:07:00,BUS,05/05/2017 18:32:51,34,34,H-34.0,H-34,,0,,,
Metz Ville,AG Est-Européen,2876,05/05/2017 18:51:00,TGV,05/05/2017 18:33:03,18,18,H-18.0,H-18,,0,,,
Nîmes,AG Méditerranée,876424,05/05/2017 18:48:00,TER,05/05/2017 18:33:06,15,25,H-15.0,H-25,10:00:00,1,,,
Chambéry - Challes-les-Eaux,AG Centre Est Rhône Alpin,9248,05/05/2017 18:53:00,TGV,05/05/2017 18:33:09,20,20,H-20.0,H-20,,0,,,
Grenoble,AG Centre Est Rhône Alpin,18521,05/05/2017 18:38:00,TER,05/05/2017 18:33:17,5,5,H-5.0,H-5,,0,,,
Nancy,AG Est-Européen,834018,05/05/2017 18:53:00,TER,05/05/2017 18:33:20,20,20,H-20.0,H-20,,0,,,
Montpellier Saint-Roch,AG Méditerranée,34123,05/05/2017 18:55:00,BUS,05/05/2017 18:34:04,21,21,H-21.0,H-21,,0,,,
Rennes,AG Centre-Ouest,855852,05/05/2017 18:54:00,TER,05/05/2017 18:34:11,20,20,H-20.0,H-20,,0,,,
Limoges Bénédictins,AG Sud-Ouest,869112,05/05/2017 18:54:00,TER,05/05/2017 18:34:11,20,20,H-20.0,H-20,,0,,,
Lens,AG Manche-Nord,842244,05/05/2017 18:54:00,TER,05/05/2017 18:34:12,20,20,H-20.0,H-20,,0,,,
Nantes,AG Centre-Ouest,857354,05/05/2017 18:50:00,TER,05/05/2017 18:34:39,15,15,H-15.0,H-15,,0,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,31228,05/05/2017 18:54:00,CAR,05/05/2017 18:34:40,19,19,H-19.0,H-19,,0,,,
Chambéry - Challes-les-Eaux,AG Centre Est Rhône Alpin,883875,05/05/2017 18:54:00,TER,05/05/2017 18:34:41,19,19,H-19.0,H-19,,0,,,
Le Mans,AG Centre-Ouest,16116,05/05/2017 18:53:00,TGV,05/05/2017 18:34:50,18,18,H-18.0,H-18,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,8511,05/05/2017 18:39:00,TGV,05/05/2017 18:34:50,4,4,H-4.0,H-4,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,2959,05/05/2017 18:39:00,IDTGV,05/05/2017 18:34:50,4,4,H-4.0,H-4,,0,,,
Marseille Saint-Charles,AG Méditerranée,879747,05/05/2017 18:38:00,TER,05/05/2017 18:34:51,3,3,H-3.0,H-3,,0,,,
Paris Est,AG Ile-de-France,11746,05/05/2017 18:47:00,INTERCITES,05/05/2017 18:35:07,12,12,H-12.0,H-12,,0,,,
Paris Gare du Nord,AG Ile-de-France,7074,05/05/2017 18:44:00,TGV,05/05/2017 18:35:08,9,9,H-9.0,H-9,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,860857,05/05/2017 18:55:00,TER,05/05/2017 18:35:09,20,20,H-20.0,H-20,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,1731971,05/05/2017 18:55:00,TER,05/05/2017 18:35:10,20,20,H-20.0,H-20,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,8433,05/05/2017 18:29:00,TGV,05/05/2017 18:35:10,-6,-6,H+6.0,H+6,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,6663,05/05/2017 19:39:00,TGV,05/05/2017 18:35:48,63,63,H-63.0,H-63,,0,,,
Dijon,AG Centre Est Rhône Alpin,13750,05/05/2017 18:45:00,TGV,05/05/2017 18:35:52,9,9,H-9.0,H-9,,0,,,
Grenoble,AG Centre Est Rhône Alpin,17629,05/05/2017 18:38:00,TER,05/05/2017 18:36:09,2,2,H-2.0,H-2,,0,,,
Paris Gare de Lyon,AG Ile-de-France,6664,05/05/2017 18:31:00,TGV,05/05/2017 18:36:12,-5,-5,H+5.0,H+5,,0,,,
Strasbourg,AG Est-Européen,6874,05/05/2017 18:57:00,TGV,05/05/2017 18:37:03,20,20,H-20.0,H-20,,0,,,
Strasbourg,AG Est-Européen,830561,05/05/2017 18:57:00,TER,05/05/2017 18:37:03,20,20,H-20.0,H-20,,0,,,
Montpellier Saint-Roch,AG Méditerranée,4769,05/05/2017 18:53:00,INTERCITES,05/05/2017 18:37:07,16,16,H-16.0,H-16,,0,,,
Paris Gare du Nord,AG Ile-de-France,9036,05/05/2017 18:47:00,EUROSTAR,05/05/2017 18:37:08,10,10,H-10.0,H-10,,0,,,
Paris Gare de Lyon,AG Ile-de-France,6706,05/05/2017 18:38:00,TGV,05/05/2017 18:37:53,0,0,H-0.0,H-0,,0,,,
Le Mans,AG Centre-Ouest,8841,05/05/2017 18:48:00,TGV,05/05/2017 18:38:03,10,10,H-10.0,H-10,,0,,,
Aéroport Charles de Gaulle 2 TGV,AG Ile-de-France,5416,05/05/2017 18:53:00,TGV,05/05/2017 18:38:04,15,15,H-15.0,H-15,,0,,,
Grenoble,AG Centre Est Rhône Alpin,885734,05/05/2017 18:58:00,TER,05/05/2017 18:38:11,20,20,H-20.0,H-20,,0,,,
Nîmes,AG Méditerranée,877517,05/05/2017 18:58:00,TER,05/05/2017 18:38:20,20,20,H-20.0,H-20,,0,,,
Limoges Bénédictins,AG Sud-Ouest,868212,05/05/2017 18:58:00,TER,05/05/2017 18:38:23,20,20,H-20.0,H-20,,0,,,
Nice,AG Méditerranée,9757,05/05/2017 19:03:00,TGV,05/05/2017 18:38:25,25,25,H-25.0,H-25,,0,,,
Nice,AG Méditerranée,86055,05/05/2017 18:52:00,TER,05/05/2017 18:38:25,14,14,H-14.0,H-14,,0,,,
Lille Europe,AG Manche-Nord,14838,05/05/2017 18:45:00,TER,05/05/2017 18:38:53,6,6,H-6.0,H-6,,0,,,
Grenoble,AG Centre Est Rhône Alpin,17589,05/05/2017 18:51:00,TER,05/05/2017 18:39:02,12,12,H-12.0,H-12,,0,,,
Chambéry - Challes-les-Eaux,AG Centre Est Rhône Alpin,885772,05/05/2017 18:59:00,TER,05/05/2017 18:39:05,20,20,H-20.0,H-20,,0,,,
Paris Saint-Lazare,AG Ile-de-France,851006,05/05/2017 18:49:00,TER,05/05/2017 18:39:06,10,10,H-10.0,H-10,,0,,,
Nantes,AG Centre-Ouest,858701,05/05/2017 18:59:00,TER,05/05/2017 18:39:12,20,20,H-20.0,H-20,,0,,,
Toulouse Matabiau,AG Sud-Ouest,876212,05/05/2017 18:59:00,TER,05/05/2017 18:39:21,20,20,H-20.0,H-20,,0,,,
Metz Ville,AG Est-Européen,88757,05/05/2017 18:59:00,TER,05/05/2017 18:39:28,20,20,H-20.0,H-20,,0,,,
Metz Ville,AG Est-Européen,88538,05/05/2017 18:58:00,TER,05/05/2017 18:39:28,19,19,H-19.0,H-19,,0,,,
Nantes,AG Centre-Ouest,858390,05/05/2017 19:00:00,TER,05/05/2017 18:40:03,20,20,H-20.0,H-20,,0,,,
Limoges Bénédictins,AG Sud-Ouest,868017,05/05/2017 18:58:00,TER,05/05/2017 18:40:04,18,18,H-18.0,H-18,,0,,,
Lille Europe,AG Manche-Nord,9998,05/05/2017 18:53:00,THALYS,05/05/2017 18:40:04,13,13,H-13.0,H-13,,0,,,
Rennes,AG Centre-Ouest,8739,05/05/2017 18:58:00,TGV,05/05/2017 18:40:05,18,18,H-18.0,H-18,,0,,,
Saint-Étienne Châteaucreux,AG Centre Est Rhône Alpin,889979,05/05/2017 19:10:00,TER,05/05/2017 18:40:09,30,30,H-30.0,H-30,,0,,,
Paris Gare du Nord,AG Ile-de-France,848528,05/05/2017 18:50:00,TER,05/05/2017 18:40:10,10,10,H-10.0,H-10,,0,,,
Paris Montparnasse,AG Ile-de-France,862434,05/05/2017 18:50:00,TER,05/05/2017 18:40:15,10,10,H-10.0,H-10,,0,,,
Strasbourg,AG Est-Européen,9560,05/05/2017 18:47:00,TGV,05/05/2017 18:40:15,7,7,H-7.0,H-7,,0,,,
Poitiers,AG Sud-Ouest,863043,05/05/2017 18:28:00,TER,05/05/2017 18:41:05,-13,-13,H+13.0,H+13,,0,,,
Strasbourg,AG Est-Européen,9875,05/05/2017 19:01:00,TGV,05/05/2017 18:41:06,20,20,H-20.0,H-20,,0,,,
Paris Montparnasse,AG Ile-de-France,8322,05/05/2017 18:51:00,TGV,05/05/2017 18:41:06,10,10,H-10.0,H-10,,0,,,
Nice,AG Méditerranée,86050,05/05/2017 19:01:00,TER,05/05/2017 18:41:07,20,20,H-20.0,H-20,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,867280,05/05/2017 19:00:00,TER,05/05/2017 18:41:14,19,19,H-19.0,H-19,,0,,,
Metz Ville,AG Est-Européen,23768,05/05/2017 18:56:00,TER,05/05/2017 18:41:19,15,15,H-15.0,H-15,,0,,,
Paris Est,AG Ile-de-France,839128,05/05/2017 18:53:00,TER,05/05/2017 18:41:21,12,12,H-12.0,H-12,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,887150,05/05/2017 19:41:00,TER,05/05/2017 18:41:23,60,60,H-60.0,H-60,,0,,,
Le Mans,AG Centre-Ouest,857330,05/05/2017 18:59:00,TER,05/05/2017 18:42:07,17,17,H-17.0,H-17,,0,,,
Nantes,AG Centre-Ouest,8950,05/05/2017 18:54:00,TGV,05/05/2017 18:42:15,12,12,H-12.0,H-12,,0,,,
Saint-Étienne Châteaucreux,AG Centre Est Rhône Alpin,886740,05/05/2017 19:10:00,TER,05/05/2017 18:42:31,27,27,H-27.0,H-27,,0,,,
Dijon,AG Centre Est Rhône Alpin,6710,05/05/2017 18:58:00,TGV,05/05/2017 18:42:38,15,15,H-15.0,H-15,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,860848,05/05/2017 19:03:00,TER,05/05/2017 18:43:06,20,20,H-20.0,H-20,,0,,,
Paris Austerlitz,AG Ile-de-France,860516,05/05/2017 19:03:00,TER,05/05/2017 18:43:06,20,20,H-20.0,H-20,,0,,,
Nancy,AG Est-Européen,835782,05/05/2017 19:02:00,TER,05/05/2017 18:43:06,19,19,H-19.0,H-19,,0,,,
Limoges Bénédictins,AG Sud-Ouest,3680,05/05/2017 19:02:00,INTERCITES,05/05/2017 18:43:06,19,19,H-19.0,H-19,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,6860,05/05/2017 18:50:00,TGV,05/05/2017 18:43:26,7,7,H-7.0,H-7,,0,,,
Paris Est,AG Ile-de-France,2578,05/05/2017 18:46:00,TGV,05/05/2017 18:44:04,2,2,H-2.0,H-2,,0,,,
Lille Flandres,AG Manche-Nord,842442,05/05/2017 19:25:00,TER,05/05/2017 18:44:06,41,46,H-41.0,H-46,00:05:00,1,,,
Lille Flandres,AG Manche-Nord,843121,05/05/2017 19:25:00,TER,05/05/2017 18:44:06,41,41,H-41.0,H-41,,0,,,
Poitiers,AG Sud-Ouest,8386,05/05/2017 19:04:00,TGV,05/05/2017 18:44:07,20,20,H-20.0,H-20,,0,,,
Strasbourg,AG Est-Européen,87454,05/05/2017 19:04:00,TER,05/05/2017 18:44:09,20,20,H-20.0,H-20,,0,,,
Strasbourg,AG Est-Européen,831342,05/05/2017 19:03:00,TER,05/05/2017 18:44:09,19,19,H-19.0,H-19,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,5329,05/05/2017 19:44:00,TGV,05/05/2017 18:44:36,59,59,H-59.0,H-59,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,14899,05/05/2017 18:54:00,TGV,05/05/2017 18:44:47,9,9,H-9.0,H-9,,0,,,
Rennes,AG Centre-Ouest,8668,05/05/2017 19:00:00,TGV,05/05/2017 18:44:59,15,15,H-15.0,H-15,,0,,,
Rennes,AG Centre-Ouest,2970,05/05/2017 19:00:00,IDTGV,05/05/2017 18:44:59,15,15,H-15.0,H-15,,0,,,
Nantes,AG Centre-Ouest,859565,05/05/2017 19:05:00,TER,05/05/2017 18:45:08,20,20,H-20.0,H-20,,0,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,871206,05/05/2017 19:05:00,TER,05/05/2017 18:45:09,20,20,H-20.0,H-20,,0,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,31192,05/05/2017 19:05:00,CAR,05/05/2017 18:45:09,20,20,H-20.0,H-20,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,13310,05/05/2017 18:56:00,TGV,05/05/2017 18:45:09,11,11,H-11.0,H-11,,0,,,
Metz Ville,AG Est-Européen,2832,05/05/2017 19:04:00,TGV,05/05/2017 18:45:12,19,19,H-19.0,H-19,,0,,,
Toulouse Matabiau,AG Sud-Ouest,872465,05/05/2017 19:05:00,TER,05/05/2017 18:45:15,20,20,H-20.0,H-20,,0,,,
Nîmes,AG Méditerranée,876508,05/05/2017 19:02:00,TER,05/05/2017 18:45:16,17,17,H-17.0,H-17,,0,,,
Marseille Saint-Charles,AG Méditerranée,26651,05/05/2017 18:42:00,TGV,05/05/2017 18:45:18,-3,-3,H+3.0,H+3,,0,,,
Paris Gare du Nord,AG Ile-de-France,847444,05/05/2017 18:55:00,TER,05/05/2017 18:45:23,10,10,H-10.0,H-10,,0,,,
Nîmes,AG Méditerranée,876527,05/05/2017 19:01:00,TER,05/05/2017 18:46:47,14,14,H-14.0,H-14,,0,,,
Montpellier Saint-Roch,AG Méditerranée,4664,05/05/2017 18:57:00,INTERCITES,05/05/2017 18:46:54,10,10,H-10.0,H-10,,0,,,
Toulouse Matabiau,AG Sud-Ouest,870418,05/05/2017 19:06:00,TER,05/05/2017 18:46:57,19,19,H-19.0,H-19,,0,,,
Lens,AG Manche-Nord,843232,05/05/2017 19:06:00,TER,05/05/2017 18:47:02,19,19,H-19.0,H-19,,0,,,
Grenoble,AG Centre Est Rhône Alpin,885777,05/05/2017 19:00:00,TER,05/05/2017 18:47:20,13,13,H-13.0,H-13,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,10254,05/05/2017 19:00:00,TGV,05/05/2017 18:48:01,12,12,H-12.0,H-12,,0,,,
Strasbourg,AG Est-Européen,830863,05/05/2017 19:08:00,TER,05/05/2017 18:48:02,20,20,H-20.0,H-20,,0,,,
Toulouse Matabiau,AG Sud-Ouest,4764,05/05/2017 19:07:00,INTERCITES,05/05/2017 18:48:07,19,19,H-19.0,H-19,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,886288,05/05/2017 19:50:00,TER,05/05/2017 18:48:09,62,62,H-62.0,H-62,,0,,,
Nancy,AG Est-Européen,837570,05/05/2017 19:06:00,TER,05/05/2017 18:48:11,18,18,H-18.0,H-18,,0,,,
Amiens,AG Manche-Nord,848451,05/05/2017 19:05:00,TER,05/05/2017 18:48:11,17,17,H-17.0,H-17,,0,,,
Aéroport Charles de Gaulle 2 TGV,AG Ile-de-France,5029,05/05/2017 19:02:00,TGV,05/05/2017 18:48:11,14,14,H-14.0,H-14,,0,,,
Marseille Saint-Charles,AG Méditerranée,6117,05/05/2017 18:59:00,TGV,05/05/2017 18:48:11,11,11,H-11.0,H-11,,0,,,
Marseille Saint-Charles,AG Méditerranée,881636,05/05/2017 18:58:00,TER,05/05/2017 18:48:11,10,10,H-10.0,H-10,,0,,,
Marseille Saint-Charles,AG Méditerranée,17721,05/05/2017 18:53:00,TER,05/05/2017 18:48:11,5,5,H-5.0,H-5,,0,,,
Rennes,AG Centre-Ouest,856146,05/05/2017 19:08:00,TER,05/05/2017 18:48:12,20,20,H-20.0,H-20,,0,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,873365,05/05/2017 18:47:00,TER,05/05/2017 18:48:12,-1,19,H+1.0,H-19,00:20:00,1,,,
Nice,AG Méditerranée,22954,05/05/2017 19:06:00,TER,05/05/2017 18:48:13,18,18,H-18.0,H-18,,0,,,
Strasbourg,AG Est-Européen,926799,05/05/2017 19:09:00,TER,05/05/2017 18:49:03,20,20,H-20.0,H-20,,0,,,
Paris Est,AG Ile-de-France,2784,05/05/2017 19:01:00,TGV,05/05/2017 18:49:06,12,12,H-12.0,H-12,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,8584,05/05/2017 19:09:00,TGV,05/05/2017 18:49:09,20,20,H-20.0,H-20,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,7914,05/05/2017 19:09:00,IDTGV,05/05/2017 18:49:09,20,20,H-20.0,H-20,,0,,,
Grenoble,AG Centre Est Rhône Alpin,885182,05/05/2017 19:09:00,TER,05/05/2017 18:49:11,20,20,H-20.0,H-20,,0,,,
Nancy,AG Est-Européen,834156,05/05/2017 19:08:00,TER,05/05/2017 18:49:12,19,19,H-19.0,H-19,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,17961,05/05/2017 18:52:00,TER,05/05/2017 18:49:21,3,3,H-3.0,H-3,,0,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,34224,05/05/2017 19:10:00,CAR,05/05/2017 18:50:03,20,20,H-20.0,H-20,,0,,,
Grenoble,AG Centre Est Rhône Alpin,96646,05/05/2017 19:04:00,TER,05/05/2017 18:50:23,14,14,H-14.0,H-14,,0,,,
Poitiers,AG Sud-Ouest,5284,05/05/2017 19:10:00,TGV,05/05/2017 18:50:43,19,19,H-19.0,H-19,,0,,,
Dijon,AG Centre Est Rhône Alpin,17763,05/05/2017 18:45:00,TER,05/05/2017 18:50:54,-6,-6,H+6.0,H+6,,0,,,
Nîmes,AG Méditerranée,6231,05/05/2017 19:05:00,TGV,05/05/2017 18:51:02,14,14,H-14.0,H-14,,0,,,
Nancy,AG Est-Européen,88532,05/05/2017 19:11:00,TER,05/05/2017 18:51:03,20,20,H-20.0,H-20,,0,,,
Marseille Saint-Charles,AG Méditerranée,879639,05/05/2017 19:06:00,TER,05/05/2017 18:51:03,15,15,H-15.0,H-15,,0,,,
Strasbourg,AG Est-Européen,830315,05/05/2017 19:11:00,TER,05/05/2017 18:51:04,20,20,H-20.0,H-20,,0,,,
Rennes,AG Centre-Ouest,857699,05/05/2017 19:10:00,TER,05/05/2017 18:51:04,19,19,H-19.0,H-19,,0,,,
Nîmes,AG Méditerranée,876429,05/05/2017 19:11:00,TER,05/05/2017 18:51:12,20,20,H-20.0,H-20,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,887726,05/05/2017 19:05:00,TER,05/05/2017 18:51:21,14,14,H-14.0,H-14,,0,,,
Nantes,AG Centre-Ouest,858126,05/05/2017 19:12:00,TER,05/05/2017 18:52:04,20,20,H-20.0,H-20,,0,,,
Paris Austerlitz,AG Ile-de-France,3640,05/05/2017 19:07:00,INTERCITES,05/05/2017 18:52:04,15,25,H-15.0,H-25,10:00:00,1,,,
Strasbourg,AG Est-Européen,831831,05/05/2017 19:12:00,TER,05/05/2017 18:52:05,20,20,H-20.0,H-20,,0,,,
Le Mans,AG Centre-Ouest,857116,05/05/2017 19:12:00,TER,05/05/2017 18:52:05,20,20,H-20.0,H-20,,0,,,
Paris Gare du Nord,AG Ile-de-France,12028,05/05/2017 19:02:00,INTERCITES,05/05/2017 18:52:07,10,10,H-10.0,H-10,,0,,,
Limoges Bénédictins,AG Sud-Ouest,3651,05/05/2017 19:02:00,INTERCITES,05/05/2017 18:52:10,10,10,H-10.0,H-10,,0,,,
Marseille Saint-Charles,AG Méditerranée,879749,05/05/2017 19:09:00,TER,05/05/2017 18:52:42,16,16,H-16.0,H-16,,0,,,
Tours,AG Centre-Ouest,860322,05/05/2017 19:18:00,TER,05/05/2017 18:52:59,25,25,H-25.0,H-25,,0,,,
Strasbourg,AG Est-Européen,2457,05/05/2017 19:13:00,TGV,05/05/2017 18:53:05,20,20,H-20.0,H-20,,0,,,
Le Mans,AG Centre-Ouest,857374,05/05/2017 19:08:00,TER,05/05/2017 18:53:06,15,20,H-15.0,H-20,00:05:00,1,,,
Amiens,AG Manche-Nord,849414,05/05/2017 19:12:00,TER,05/05/2017 18:54:05,18,18,H-18.0,H-18,,0,,,
Amiens,AG Manche-Nord,848898,05/05/2017 19:06:00,TER,05/05/2017 18:54:05,12,12,H-12.0,H-12,,0,,,
Strasbourg,AG Est-Européen,830727,05/05/2017 19:14:00,TER,05/05/2017 18:54:06,20,20,H-20.0,H-20,,0,,,
Rennes,AG Centre-Ouest,858382,05/05/2017 19:13:00,TER,05/05/2017 18:54:06,19,19,H-19.0,H-19,,0,,,
Nantes,AG Centre-Ouest,8833,05/05/2017 19:09:00,TGV,05/05/2017 18:54:06,15,15,H-15.0,H-15,,0,,,
Nice,AG Méditerranée,881106,05/05/2017 19:14:00,TER,05/05/2017 18:54:08,20,20,H-20.0,H-20,,0,,,
Lille Flandres,AG Manche-Nord,842236,05/05/2017 19:35:00,TER,05/05/2017 18:54:15,41,41,H-41.0,H-41,,0,,,
Lille Flandres,AG Manche-Nord,844022,05/05/2017 19:25:00,TER,05/05/2017 18:54:15,31,31,H-31.0,H-31,,0,,,
Dijon,AG Centre Est Rhône Alpin,891816,05/05/2017 19:14:00,TER,05/05/2017 18:54:17,20,20,H-20.0,H-20,,0,,,
Paris Est,AG Ile-de-France,2450,05/05/2017 19:05:00,TGV,05/05/2017 18:54:20,11,11,H-11.0,H-11,,0,,,
Marseille Saint-Charles,AG Méditerranée,5335,05/05/2017 19:21:00,TGV,05/05/2017 18:54:24,27,27,H-27.0,H-27,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,6627,05/05/2017 20:09:00,TGV,05/05/2017 18:55:04,74,74,H-74.0,H-74,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,887348,05/05/2017 20:05:00,TER,05/05/2017 18:55:04,70,70,H-70.0,H-70,,0,,,
Rennes,AG Centre-Ouest,854376,05/05/2017 19:15:00,TER,05/05/2017 18:55:07,20,20,H-20.0,H-20,,0,,,
Metz Ville,AG Est-Européen,830308,05/05/2017 19:15:00,TER,05/05/2017 18:55:10,20,20,H-20.0,H-20,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,16830,05/05/2017 19:15:00,TER,05/05/2017 18:55:18,20,20,H-20.0,H-20,,0,,,
Toulouse Matabiau,AG Sud-Ouest,871458,05/05/2017 19:16:00,TER,05/05/2017 18:56:02,20,20,H-20.0,H-20,,0,,,
Amiens,AG Manche-Nord,848727,05/05/2017 19:15:00,TER,05/05/2017 18:56:07,19,19,H-19.0,H-19,,0,,,
